2021-09-08 09:01:37 INFO     Saving logs in: /home/datascienceadmin/silva/KGEmb/logs/09_08/WN18RR/RotH_09_01_37
2021-09-08 09:27:09 INFO     	 Epoch 99 | average train loss: 0.0012
2021-09-08 09:27:09 INFO     	 Epoch 99 | average valid loss: 0.0563
2021-09-08 09:27:10 INFO     	 valid MR: 2275.24 | MRR: 0.483 | H@1: 0.428 | H@3: 0.504 | H@10: 0.582
2021-09-08 09:27:10 INFO     	 Saving model at epoch 99 in /home/datascienceadmin/silva/KGEmb/logs/09_08/WN18RR/RotH_09_01_37
2021-09-08 09:27:26 INFO     	 Epoch 100 | average train loss: 0.0012
2021-09-08 09:27:26 INFO     	 Epoch 100 | average valid loss: 0.0567
2021-09-08 09:27:41 INFO     	 Epoch 101 | average train loss: 0.0012
2021-09-08 09:27:41 INFO     	 Epoch 101 | average valid loss: 0.0568
2021-09-08 09:27:55 INFO     	 Epoch 102 | average train loss: 0.0012
2021-09-08 09:27:55 INFO     	 Epoch 102 | average valid loss: 0.0566
2021-09-08 09:28:10 INFO     	 Epoch 103 | average train loss: 0.0011
2021-09-08 09:28:10 INFO     	 Epoch 103 | average valid loss: 0.0570
2021-09-08 09:28:25 INFO     	 Epoch 104 | average train loss: 0.0011
2021-09-08 09:28:25 INFO     	 Epoch 104 | average valid loss: 0.0575
2021-09-08 09:28:26 INFO     	 valid MR: 2260.79 | MRR: 0.484 | H@1: 0.431 | H@3: 0.505 | H@10: 0.585
2021-09-08 09:28:26 INFO     	 Saving model at epoch 104 in /home/datascienceadmin/silva/KGEmb/logs/09_08/WN18RR/RotH_09_01_37
2021-09-08 09:28:41 INFO     	 Epoch 105 | average train loss: 0.0011
2021-09-08 09:28:41 INFO     	 Epoch 105 | average valid loss: 0.0575
2021-09-08 09:28:56 INFO     	 Epoch 106 | average train loss: 0.0011
2021-09-08 09:28:56 INFO     	 Epoch 106 | average valid loss: 0.0576
2021-09-08 09:29:10 INFO     	 Epoch 107 | average train loss: 0.0010
2021-09-08 09:29:11 INFO     	 Epoch 107 | average valid loss: 0.0578
2021-09-08 09:29:25 INFO     	 Epoch 108 | average train loss: 0.0010
2021-09-08 09:29:25 INFO     	 Epoch 108 | average valid loss: 0.0585
2021-09-08 09:29:40 INFO     	 Epoch 109 | average train loss: 0.0010
2021-09-08 09:29:40 INFO     	 Epoch 109 | average valid loss: 0.0591
2021-09-08 09:29:41 INFO     	 valid MR: 2270.61 | MRR: 0.485 | H@1: 0.432 | H@3: 0.507 | H@10: 0.582
